site,date,value,variance,lower,upper
1,2021-11-24,-0.39685030043608477,0.005512120227313403,-0.5423678631742201,-0.2513327376979494
1,2021-11-25,-0.3948860581428403,0.0055021827376593516,-0.5402723890167989,-0.2494997272688817
1,2021-11-26,-0.3928383346881625,0.005493044543214146,-0.5381038843453729,-0.2475727850309521
1,2021-11-27,-0.39072963380075193,0.005484821150439282,-0.5358864074337021,-0.24557286016780175
1,2021-11-28,-0.38858181100582223,0.005477584818051512,-0.5336427976184421,-0.24352082439320236
1,2021-11-29,-0.38641570424388527,0.005471367164598124,-0.5313943374955481,-0.24143707099222245
1,2021-11-30,-0.3842508833297069,0.005466161885304572,-0.5291605362124119,-0.23934123044700195
1,2021-12-01,-0.38210532783826917,0.005461931825027241,-0.526958899761866,-0.23725175591467232
1,2021-12-02,-0.37999518957698303,0.0054586168160012105,-0.5248047968561627,-0.23518558229780334
1,2021-12-03,-0.377934590564992,0.005456142909536637,-0.5227113794549102,-0.2331578016750738
1,2021-12-04,-0.3759354593504617,0.005454432714665311,-0.5206895567593374,-0.23118136194158603
1,2021-12-05,-0.374007399682179,0.00545341636953118,-0.5187480101727769,-0.22926678919158108
1,2021-12-06,-0.372157616555239,0.005453042328224099,-0.5168932631945714,-0.22742196991590655
1,2021-12-07,-0.3703908717667695,0.005453287702832845,-0.5151297747583379,-0.22565196877520105
1,2021-12-08,-0.3687094850554932,0.005454167773276492,-0.5134600668084485,-0.223958903302538
1,2021-12-09,-0.36711338573457775,0.005455743890511285,-0.5118848806145718,-0.22234189085458367
1,2021-12-10,-0.36560020186331443,0.005458129618422784,-0.5104033466569721,-0.22079705706965683
1,2021-12-11,-0.36416535909966885,0.005461495173543643,-0.5090131407833566,-0.21931757741598115
1,2021-12-12,-0.362802235721715,0.005466069150588085,-0.5077106593861078,-0.2178938120573221
1,2021-12-13,-0.3615023471809697,0.005472137657874526,-0.50649118822224,-0.21651350613969927
1,2021-12-14,-0.36025553792682447,0.005480040972673277,-0.5053490436416622,-0.21516203221198668
1,2021-12-15,-0.3590501839799009,0.005490168038733036,-0.5042776935557276,-0.21382267440407424
1,2021-12-16,-0.3578734332323229,0.005502947241716157,-0.5032698641506119,-0.2124770023140339
1,2021-12-17,-0.3567114279373061,0.0055188356957941945,-0.5023176064084238,-0.2111052494661884
1,2021-12-18,-0.35554953937810246,0.00553830583946981,-0.5014123369411111,-0.20968674181509386
1,2021-12-19,-0.35437259246687575,0.005561830196349862,-0.5005448431928519,-0.20820034174089963
1,2021-12-20,-0.35316508936295543,0.005589864305697328,-0.49970526377518565,-0.2066249149507252
1,2021-12-21,-0.35191140672561677,0.005622828894837577,-0.4988830348801965,-0.2049397785710371
1,2021-12-22,-0.35059598139946196,0.005661091217594758,-0.4980668192675368,-0.20312514353138708
1,2021-12-23,-0.3492034829129558,0.005704945987243635,-0.4972444249006206,-0.20116254092529093
1,2021-12-24,-0.34771894568990946,0.005754597402972482,-0.49640270870140674,-0.1990351826784122
1,2021-12-25,-0.3461278848578566,0.005810142044382139,-0.49552748886569337,-0.19672828085001987
1,2021-12-26,-0.34441638715642797,0.005871553334828354,-0.49460346812904893,-0.19422930618380702
1,2021-12-27,-0.34257115661198256,0.005938669402756198,-0.49361417160317045,-0.19152814162079468
1,2021-12-28,-0.34057955267619117,0.006011182918792214,-0.4925419174275735,-0.18861718792480883
1,2021-12-29,-0.3384296016911347,0.006088634156938823,-0.491367814631185,-0.18549138875108434
1,2021-12-30,-0.3361099372526082,0.006170411692823965,-0.49007179473410434,-0.182148079771112
1,2021-12-31,-0.3336097826214531,0.006255752694493769,-0.48863268270775406,-0.1785868825351521
