date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2020-06-23,0.41121,20.02,0.01,2020,1,0.01,0,0.4104894829706527,0.39350791635708127,0.4274710495842241,0.41121,0.4104894829706527,0.4274710495842241,0.39350791635708127,-7.20517029347334e-4
2020-06-24,0.4113,18.65,0.01,2020,1,0.01,0,0.4105637432269691,0.3935847182580954,0.42754276819584286,0.4113,0.4105637432269691,0.42754276819584286,0.3935847182580954,-7.362567730309078e-4
2020-06-25,0.4079,17.84,0.01,2020,1,0.01,0,0.41059261820089044,0.39361684452906726,0.42756839187271367,0.4079,0.41059261820089044,0.42756839187271367,0.39361684452906726,0.002692618200890451
2020-06-26,0.41997,19.32,0.01,2020,1,0.01,0,0.4105783854167357,0.3936065991001502,0.42755017173332116,0.41997,0.4105783854167357,0.42755017173332116,0.3936065991001502,-0.009391614583264318
2020-06-27,0.4221,19.8,0.01,2020,1,0.01,0,0.41052275685899764,0.39355547307303407,0.4274900406449612,0.4221,0.41052275685899764,0.4274900406449612,0.39355547307303407,-0.011577243141002336
2020-06-28,0.41392,22.82,0.01,2020,1,0.01,0,0.4104279840017623,0.39346557911000885,0.4273903888935157,0.41392,0.4104279840017623,0.4273903888935157,0.39346557911000885,-0.0034920159982377297
2020-06-29,0.41952,21.835,0.01,2020,1,0.01,0,0.41029545249514704,0.3933379653316422,0.42725293965865185,0.41952,0.41029545249514704,0.42725293965865185,0.3933379653316422,-0.009224547504852965
2020-06-30,0.41297,22.735,0.01,2020,1,0.01,0,0.41012765341998536,0.3931749712236086,0.4270803356163621,0.41297,0.41012765341998536,0.4270803356163621,0.3931749712236086,-0.002842346580014643
2020-07-01,0.41033,23.015,0.01,2020,1,0.01,0,0.40992775539104903,0.39297979361487817,0.4268757171672199,0.41033,0.40992775539104903,0.4268757171672199,0.39297979361487817,-4.022446089509413e-4
2020-07-02,0.41626,22.810000000000002,0.01,2020,1,0.01,0,0.40969777934207446,0.3927540817194429,0.426641476964706,0.41626,0.40969777934207446,0.426641476964706,0.3927540817194429,-0.006562220657925555
2020-07-03,0.41256,23.244999999999997,0.01,2020,1,0.01,0,0.4094397452171225,0.3924995395471247,0.42637995088712033,0.41256,0.4094397452171225,0.42637995088712033,0.3924995395471247,-0.003120254782877474
2020-07-04,0.4102,24.215,0.01,2020,1,0.01,0,0.40915599785394974,0.3922183319161581,0.4260936637917414,0.4102,0.40915599785394974,0.4260936637917414,0.3922183319161581,-0.0010440021460502713
